flag,vessel_name,fishing_hours,fishing_area,owner,vessel_type,owner_address,owner_providence_state,owner_country,owner_latitude,owner_longitude,home_port_name,home_port_providence_state,home_port_country,home_port_latitude,home_port_longitude
CHN,SUIYUANYU31,11.11,fiji_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846, Xingang East Road, Haizhu District","Guangzhou, Guangdong",CHN,23.09123,113.28454,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU33,1.53,tonga_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846, Xingang East Road, Haizhu District","Guangzhou, Guangdong",CHN,23.09123,113.28454,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU33,92.24,vanuatu_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846, Xingang East Road, Haizhu District","Guangzhou, Guangdong",CHN,23.09123,113.28454,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU33,11.52,fiji_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846, Xingang East Road, Haizhu District","Guangzhou, Guangdong",CHN,23.09123,113.28454,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU36,26.15,tonga_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846, Xingang East Road, Haizhu District","Guangzhou, Guangdong",CHN,23.09123,113.28454,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU36,769.94,vanuatu_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846, Xingang East Road, Haizhu District","Guangzhou, Guangdong",CHN,23.09123,113.28454,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU36,201.31,hsp5,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846, Xingang East Road, Haizhu District","Guangzhou, Guangdong",CHN,23.09123,113.28454,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU36,7.69,fiji_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846, Xingang East Road, Haizhu District","Guangzhou, Guangdong",CHN,23.09123,113.28454,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU38,1202.71,vanuatu_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU38,37.3,hsp5,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU38,15.61,fiji_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU39,1170.79,vanuatu_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU39,79.81,hsp5,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU39,10.13,fiji_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU40,8.15,tonga_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU40,998.06,vanuatu_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU40,95.26,hsp5,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,SUIYUANYU40,61.53,fiji_eez,GUANGZHOU PELAGIC FISHERY CO. LTD.,Longliner,"Pharmaceutical Building, NO.2846 Xingang East Road, Haizhu District",Guangzhou,CHN,23.07343,113.30205,Guangzhou,Guangdong Province,CHN,23.12911,113.26436
CHN,TAI LONG 9,9.95,png_eez,"SHANDONG ZHONGLU OCEANIC FISHERIES CO.,LTD",Purse seiner,"9F SHANDONG HIGH-SPEED BUILDING, NO. 29 MIAOLING ROAD","Qingdao, Shandong Province",CHN,36.06329,120.38847,Qingdao,Shandong,CHN,36.0671,120.38264
CHN,TAI LONG 9,23.02,kiribati1_eez,"SHANDONG ZHONGLU OCEANIC FISHERIES CO.,LTD",Purse seiner,"9F SHANDONG HIGH-SPEED BUILDING, NO. 29 MIAOLING ROAD","Qingdao, Shandong Province",CHN,36.06329,120.38847,Qingdao,Shandong,CHN,36.0671,120.38264
CHN,TAI LONG 9,19.66,solomon_islands_eez,"SHANDONG ZHONGLU OCEANIC FISHERIES CO.,LTD",Purse seiner,"9F SHANDONG HIGH-SPEED BUILDING, NO. 29 MIAOLING ROAD","Qingdao, Shandong Province",CHN,36.06329,120.38847,Qingdao,Shandong,CHN,36.0671,120.38264
CHN,TIANXIANG168,1651.58,vanuatu_eez,"RONGCHENG MASHAN OCEAN FISHERY CO.,LTD",Longliner,"Mashan, Chengshan Town","Rongcheng, Shandong Province",CHN,37.1527,122.49212,Shidao,Providence/State: 不明 (Unknown),Country (three letter abbreviation): CHN,25.18109,119.43783
CHN,TIANXIANG168,83.3,hsp5,"RONGCHENG MASHAN OCEAN FISHERY CO.,LTD",Longliner,"Mashan, Chengshan Town","Rongcheng, Shandong Province",CHN,37.1527,122.49212,Shidao,Providence/State: 不明 (Unknown),Country (three letter abbreviation): CHN,25.18109,119.43783
CHN,TIANXIANG168,130.09,fiji_eez,"RONGCHENG MASHAN OCEAN FISHERY CO.,LTD",Longliner,"Mashan, Chengshan Town","Rongcheng, Shandong Province",CHN,37.1527,122.49212,Shidao,Providence/State: 不明 (Unknown),Country (three letter abbreviation): CHN,25.18109,119.43783
CHN,XIANG FA 8,5.08,rmi_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIANG FA 8,7.86,nauru_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIANG FA 8,3.76,hsp4,"ZHEJIANG OCEAN FAMILY CO.,LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIANG FA 8,112.61,kiribati1_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 36,0.65,hsp3,"ZHEJIANG NEW TIMES INTRNATIONAL FISHERIES CO.,LTD",Longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.97917,122.04944,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 62,503.97,hsp7,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 62,136.17,hsp6,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 62,1790.34,kirbati2_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 62,480.22,kiribati1_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 65,208.82,hsp6,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 65,2054.03,kirbati2_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 65,1500.46,kiribati1_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 66,2.27,hsp7,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 66,103.18,hsp6,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 66,974.4,kirbati2_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 66,1382.12,kiribati1_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 7,0.45,fiji_eez,"ZHE JIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 71,86.09,hsp7,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 71,5.1,hsp6,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 71,601.05,kirbati2_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 71,484.58,kiribati1_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 73,489.7,hsp7,"ZHEJIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 73,66.27,hsp6,"ZHEJIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 73,447.48,kirbati2_eez,"ZHEJIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 73,555.97,kiribati1_eez,"ZHEJIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 75,0.39,hsp3,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 75,0.35,hsp7,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 75,63.24,hsp6,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 75,1229.11,kirbati2_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 75,1295.24,kiribati1_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 78,447.18,hsp7,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 78,90.54,hsp6,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 78,1075.88,kirbati2_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 78,282.71,kiribati1_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 79,495.2,hsp7,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 79,2738.61,kirbati2_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 80,47.72,hsp7,"Zhe Jiang Ocean Family Co.,Ltd",Tuna longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 80,121.61,hsp6,"Zhe Jiang Ocean Family Co.,Ltd",Tuna longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 80,821.31,kirbati2_eez,"Zhe Jiang Ocean Family Co.,Ltd",Tuna longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 80,1286.95,kiribati1_eez,"Zhe Jiang Ocean Family Co.,Ltd",Tuna longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 81,0.85,hsp3,"ZHE JIANG OCEAN FAMILY CO., LTD.",Tuna longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 81,444.54,hsp7,"ZHE JIANG OCEAN FAMILY CO., LTD.",Tuna longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 81,362.67,kirbati2_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Tuna longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 83,1.75,hsp3,"ZHE JIANG OCEAN FAMILY CO., LTD.",Tuna longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 83,34.26,hsp7,"ZHE JIANG OCEAN FAMILY CO., LTD.",Tuna longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI 83,540.21,kirbati2_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Tuna longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI NO.67,10.98,hsp7,"Zhejiang New Times Internatioinal Fisheries Co.,Ltd",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.97917,122.04944,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI157,331.09,hsp7,"ZHEJIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Longliner,"STATION10, ROOM 502, NO 1-5, SHANGHUI ROAD, GANLAN, DINGHAI DISTRICT, ZHOUSHAN, ZHEJIANG","Zhoushan, Zhejiang",CHN,29.97444,122.12079,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI157,172.31,kirbati2_eez,"ZHEJIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Longliner,"STATION10, ROOM 502, NO 1-5, SHANGHUI ROAD, GANLAN, DINGHAI DISTRICT, ZHOUSHAN, ZHEJIANG","Zhoushan, Zhejiang",CHN,29.97444,122.12079,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI87,296.97,hsp4,"ZHE JIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI87,40.2,hsp7,"ZHE JIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI87,2.49,hsp6,"ZHE JIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI87,69.51,kirbati2_eez,"ZHE JIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI87,11.29,fiji_eez,"ZHE JIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI87,30.15,tuvalu_eez,"ZHE JIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XIN SHI JI87,440.23,kiribati1_eez,"ZHE JIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Tuna longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI 111,199.33,rmi_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI 111,102.14,nauru_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI 111,7.86,tuvalu_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI 111,607.11,kiribati1_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI 111,9.79,solomon_islands_eez,"ZHE JIANG OCEAN FAMILY CO., LTD.",Purse seiner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI158,333.23,hsp7,"ZHEJIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI158,291.54,kirbati2_eez,"ZHEJIANG NEW TIMES INTERNATIONAL FISHERIES CO., LTD.",Longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.975,122.13667,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI36,33.53,hsp7,"ZHEJIANG NEW TIMES INTRNATIONAL FISHERIES CO.,LTD",Longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.97917,122.04944,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI36,472.97,kirbati2_eez,"ZHEJIANG NEW TIMES INTRNATIONAL FISHERIES CO.,LTD",Longliner,"Station 10, Room 502, No. 1-5, Shanghui Road, Ganlan, Dinghai District, Zhoushan, Zhejiang",Zhejiang,CHN,29.97917,122.04944,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI37,0.7,hsp3,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI37,124.86,hsp7,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI37,501.05,kirbati2_eez,"ZHEJIANG OCEAN FAMILY CO.,LTD",Longliner,"NO.1-6 Shanghui Road, Ganlan Town, Dinghai District, Zhoushan City, Zhejiang Province",Zhejiang,CHN,29.9733,122.2031,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI70,167.38,hsp7,"ZHE JIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
CHN,XINSHIJI70,467.87,kirbati2_eez,"ZHE JIANG OCEAN FAMILY CO.,LTD",Longliner,NO.1-6 Shanghui Road,"Dinghai District, Zhoushan City, Zhejiang Province",CHN,30.03109,122.0978,Zhoushan,Zhejiang,CHN,29.99,122.2
